Bin:all	home_number:4532064	home_cali:0.42193578908	home_model:0.420020000453	away_number:4532064	away_cali:0.467705663468	away_model:0.375441804343	end_number:4532064	end_cali:0.110112081383	end_model:0.204538195013	kld:0.0365042179127	mae:0.0628685871273
Bin:period_3-scoreDifferential_0-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:459	home_cali:0.363834422658	home_model:0.384324238881	away_number:459	away_cali:0.503267973856	away_model:0.358585323469	end_number:459	end_cali:0.132897603486	end_model:0.257090436693	kld:0.0629597779299	mae:0.0964550999394
Bin:period_2-scoreDifferential_-3-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:7419	home_cali:0.518398706025	home_model:0.420325047874	away_number:7419	away_cali:0.416363391293	away_model:0.377667694042	end_number:7419	end_cali:0.0652379026823	end_model:0.202007258744	kld:0.0755943131066	mae:0.0911795704875
Bin:period_1-scoreDifferential_-4-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:121	home_cali:0.264462809917	home_model:0.446703023654	away_number:121	away_cali:0.735537190083	away_model:0.387530321425	end_number:121	end_cali:0.0	end_model:0.165766653813	kld:0.332707735097	mae:0.232004578736
Bin:period_3-scoreDifferential_1-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:26628	home_cali:0.407278053177	home_model:0.379874745035	away_number:26628	away_cali:0.342496620099	away_model:0.352759911859	end_number:26628	end_cali:0.250075108908	end_model:0.267365343272	kld:0.00153754162245	mae:0.018318944755
Bin:period_2-scoreDifferential_-2-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:3009	home_cali:0.353938185444	home_model:0.417147359536	away_number:3009	away_cali:0.637088733799	away_model:0.399202377788	end_number:3009	end_cali:0.00897308075773	end_model:0.183650262225	kld:0.212554914978	mae:0.158590903857
Bin:period_2-scoreDifferential_-6-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:85	home_cali:1.0	home_model:0.422779687363	away_number:85	away_cali:0.0	away_model:0.368355115722	end_number:85	end_cali:0.0	end_model:0.208865192708	kld:0.860904064876	mae:0.384813540356
Bin:period_1-scoreDifferential_-1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:53207	home_cali:0.482474110549	home_model:0.464433350039	away_number:53207	away_cali:0.504745616178	away_model:0.38863054573	end_number:53207	end_cali:0.0127802732723	end_model:0.146936104178	kld:0.119129403371	mae:0.0894372206215
Bin:period_2-scoreDifferential_-5-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:183	home_cali:0.120218579235	home_model:0.48664895156	away_number:183	away_cali:0.879781420765	away_model:0.308517472584	end_number:183	end_cali:0.0	end_model:0.204833577077	kld:0.753825162563	mae:0.380842632528
Bin:period_3-scoreDifferential_-6-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:60	home_cali:0.0	home_model:0.444842344026	away_number:60	away_cali:1.0	away_model:0.272116869688	end_number:60	end_cali:0.0	end_model:0.28304079324	kld:1.30152363246	mae:0.485255422526
Bin:period_3-scoreDifferential_7-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:1	home_cali:0.0	home_model:0.328381508589	away_number:1	away_cali:0.0	away_model:0.350838512182	end_number:1	end_cali:1.0	end_model:0.320779949427	kld:1.13699990224	mae:0.452813357115
Bin:period_4-scoreDifferential_0-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:7017	home_cali:0.25865754596	home_model:0.329099697708	away_number:7017	away_cali:0.250249394328	away_model:0.329179208329	end_number:7017	end_cali:0.491093059712	end_model:0.341721094014	kld:0.047185764478	mae:0.0995813104824
Bin:period_4-scoreDifferential_0-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:3152	home_cali:0.299175126904	home_model:0.324700603323	away_number:3152	away_cali:0.220812182741	away_model:0.333204660706	end_number:3152	end_cali:0.480012690355	end_model:0.342094734916	kld:0.0472454918098	mae:0.0919453032747
Bin:period_3-scoreDifferential_-2-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:575	home_cali:0.274782608696	home_model:0.37208046711	away_number:575	away_cali:0.587826086957	away_model:0.352485970213	end_number:575	end_cali:0.137391304348	end_model:0.275433562806	kld:0.121773897766	mae:0.156893411205
Bin:period_2-scoreDifferential_-7-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:96	home_cali:1.0	home_model:0.428963860186	away_number:96	away_cali:0.0	away_model:0.346015526292	end_number:96	end_cali:0.0	end_model:0.225020613521	kld:0.846382601194	mae:0.380690759876
Bin:period_1-scoreDifferential_3-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:199	home_cali:0.407035175879	home_model:0.478265271265	away_number:199	away_cali:0.592964824121	away_model:0.374848031369	end_number:199	end_cali:0.0	end_model:0.146886696206	kld:0.206301289406	mae:0.145411194781
Bin:period_1-scoreDifferential_0-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:1374	home_cali:0.5	home_model:0.474812907163	away_number:1374	away_cali:0.494905385735	away_model:0.388334956991	end_number:1374	end_cali:0.00509461426492	end_model:0.136852137988	kld:0.129092428732	mae:0.087838348435
Bin:period_3-scoreDifferential_6-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:151	home_cali:0.324503311258	home_model:0.338670177965	away_number:151	away_cali:0.0728476821192	away_model:0.394374189195	end_number:151	end_cali:0.602649006623	end_model:0.266955635109	kld:0.353807501946	mae:0.223795581765
Bin:period_1-scoreDifferential_6-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:11	home_cali:1.0	home_model:0.433265198361	away_number:11	away_cali:0.0	away_model:0.405732921579	end_number:11	end_cali:0.0	end_model:0.161001874642	kld:0.836405266736	mae:0.377823199287
Bin:period_2-scoreDifferential_6-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:74	home_cali:1.0	home_model:0.365545689254	away_number:74	away_cali:0.0	away_model:0.431407309465	end_number:74	end_cali:0.0	end_model:0.203047008531	kld:1.00636399837	mae:0.422969542914
Bin:period_4-scoreDifferential_0-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:363	home_cali:0.267217630854	home_model:0.352924263633	away_number:363	away_cali:0.0550964187328	away_model:0.330205498032	end_number:363	end_cali:0.677685950413	end_model:0.316870239648	kld:0.342176572005	mae:0.240543807615
Bin:period_1-scoreDifferential_-2-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:5793	home_cali:0.463663041602	home_model:0.460089227032	away_number:5793	away_cali:0.536336958398	away_model:0.387035661152	end_number:5793	end_cali:0.0	end_model:0.152875111996	kld:0.178565326502	mae:0.101916741271
Bin:period_3-scoreDifferential_-8-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:7	home_cali:1.0	home_model:0.379751320396	away_number:7	away_cali:0.0	away_model:0.304981491395	end_number:7	end_cali:0.0	end_model:0.315267171179	kld:0.968238656061	mae:0.413499114059
Bin:period_1-scoreDifferential_2-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:6015	home_cali:0.507564422278	home_model:0.466498565106	away_number:6015	away_cali:0.482460515378	away_model:0.38603322171	end_number:6015	end_cali:0.00997506234414	end_model:0.147468213389	kld:0.123531423359	mae:0.0916621006284
Bin:period_2-scoreDifferential_-3-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:13225	home_cali:0.496483931947	home_model:0.421131080121	away_number:13225	away_cali:0.458676748582	away_model:0.377708959981	end_number:13225	end_cali:0.0448393194707	end_model:0.201159960302	kld:0.103505234967	mae:0.10421376042
Bin:period_2-scoreDifferential_0-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:959	home_cali:0.528675703858	home_model:0.423227029902	away_number:959	away_cali:0.464025026069	away_model:0.392832986661	end_number:959	end_cali:0.00729927007299	end_model:0.183939984882	kld:0.171344264094	mae:0.117760476058
Bin:period_4-scoreDifferential_0-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:168	home_cali:0.22619047619	home_model:0.339205113195	away_number:168	away_cali:0.0238095238095	away_model:0.327847081636	end_number:168	end_cali:0.75	end_model:0.332947805435	kld:0.454967433807	mae:0.278034796465
Bin:period_3-scoreDifferential_3-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:590	home_cali:0.335593220339	home_model:0.368299771239	away_number:590	away_cali:0.0796610169492	away_model:0.365693340817	end_number:590	end_cali:0.583050847458	end_model:0.266006886075	kld:0.304936563754	mae:0.21192761205
Bin:period_3-scoreDifferential_5-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:62	home_cali:0.41935483871	home_model:0.364609168422	away_number:62	away_cali:0.5	away_model:0.363922269594	end_number:62	end_cali:0.0806451612903	end_model:0.271468560782	kld:0.119611953641	mae:0.127215600062
Bin:period_3-scoreDifferential_4-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:1062	home_cali:0.208097928437	home_model:0.373252102295	away_number:1062	away_cali:0.353107344633	away_model:0.360272745011	end_number:1062	end_cali:0.437853107345	end_model:0.266475152849	kld:0.0887650362282	mae:0.114565842911
Bin:period_3-scoreDifferential_8-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:27	home_cali:0.037037037037	home_model:0.362697231549	away_number:27	away_cali:0.592592592593	away_model:0.30519099368	end_number:27	end_cali:0.37037037037	end_model:0.332111785809	kld:0.349102904552	mae:0.217106792662
Bin:period_3-scoreDifferential_4-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:104	home_cali:0.211538461538	home_model:0.360734776522	away_number:104	away_cali:0.0192307692308	away_model:0.350950702738	end_number:104	end_cali:0.769230769231	end_model:0.288314522029	kld:0.586121722536	mae:0.320610831898
Bin:period_3-scoreDifferential_6-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:201	home_cali:0.36815920398	home_model:0.395616334173	away_number:201	away_cali:0.124378109453	away_model:0.332395237477	end_number:201	end_cali:0.507462686567	end_model:0.271988425904	kld:0.167741062207	mae:0.156982839626
Bin:period_3-scoreDifferential_-4-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:841	home_cali:0.218787158145	home_model:0.395903548432	away_number:841	away_cali:0.444708680143	away_model:0.337449526284	end_number:841	end_cali:0.33531510107	end_model:0.266646924168	kld:0.0698206425723	mae:0.117681240349
Bin:period_3-scoreDifferential_2-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:37674	home_cali:0.301958910655	home_model:0.363388669967	away_number:37674	away_cali:0.49463821203	away_model:0.352145651769	end_number:37674	end_cali:0.202102245581	end_model:0.284465678285	kld:0.0430652641263	mae:0.0954285840925
Bin:period_3-scoreDifferential_-1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:53721	home_cali:0.301800040952	home_model:0.366656937401	away_number:53721	away_cali:0.457251354219	away_model:0.356224783277	end_number:53721	end_cali:0.240725228495	end_model:0.277118279085	kld:0.0215222694004	mae:0.0674255059935
Bin:period_3-scoreDifferential_2-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:3664	home_cali:0.337063318777	home_model:0.38881091244	away_number:3664	away_cali:0.495633187773	away_model:0.35045126366	end_number:3664	end_cali:0.166211790393	end_model:0.260737823217	kld:0.0488161743656	mae:0.0971518501997
Bin:period_3-scoreDifferential_4-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:10637	home_cali:0.168844599041	home_model:0.358937668752	away_number:10637	away_cali:0.248002256275	away_model:0.348101803559	end_number:10637	end_cali:0.581178903826	end_model:0.292960528123	kld:0.18669514524	mae:0.192803664233
Bin:period_3-scoreDifferential_0-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:41799	home_cali:0.391995023804	home_model:0.364655538713	away_number:41799	away_cali:0.446470011244	away_model:0.360201195966	end_number:41799	end_cali:0.161534964951	end_model:0.275143265032	kld:0.0381722780362	mae:0.0757388668168
Bin:period_1-scoreDifferential_-5-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:35	home_cali:0.0	home_model:0.436391693354	away_number:35	away_cali:1.0	away_model:0.39683233755	end_number:35	end_cali:0.0	end_model:0.166775956324	kld:0.924241406648	mae:0.402111770709
Bin:period_3-scoreDifferential_-3-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:1211	home_cali:0.345995045417	home_model:0.355650768262	away_number:1211	away_cali:0.296449215524	away_model:0.374267887789	end_number:1211	end_cali:0.354252683732	end_model:0.270081345044	kld:0.0174796993045	mae:0.0572152445993
Bin:period_3-scoreDifferential_-2-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:1134	home_cali:0.434744268078	home_model:0.35294063907	away_number:1134	away_cali:0.396825396825	away_model:0.382852845748	end_number:1134	end_cali:0.166666666667	end_model:0.264206516088	kld:0.0280612259043	mae:0.0644386765021
Bin:period_3-scoreDifferential_-5-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:2207	home_cali:0.204802899864	home_model:0.360005306412	away_number:2207	away_cali:0.22020842773	away_model:0.351746600153	end_number:2207	end_cali:0.574082464884	end_model:0.288248091605	kld:0.176860012903	mae:0.190858317417
Bin:period_1-scoreDifferential_0-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:114698	home_cali:0.501107255576	home_model:0.478051801008	away_number:114698	away_cali:0.496747981656	away_model:0.385743633031	end_number:114698	end_cali:0.00214476276831	end_model:0.136204565964	kld:0.140331946759	mae:0.0893732021293
Bin:period_3-scoreDifferential_4-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:266	home_cali:0.161654135338	home_model:0.31868957336	away_number:266	away_cali:0.293233082707	away_model:0.403766927302	end_number:266	end_cali:0.545112781955	end_model:0.277543500962	kld:0.164438749583	mae:0.178379521203
Bin:period_1-scoreDifferential_4-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:156	home_cali:0.134615384615	home_model:0.478040487529	away_number:156	away_cali:0.865384615385	away_model:0.362692605035	end_number:156	end_cali:0.0	end_model:0.159266907722	kld:0.581959836692	mae:0.335128006995
Bin:period_1-scoreDifferential_-2-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:462	home_cali:0.463203463203	home_model:0.460743749426	away_number:462	away_cali:0.536796536797	away_model:0.39654420342	end_number:462	end_cali:0.0	end_model:0.142712048235	kld:0.165025227947	mae:0.0951413651297
Bin:period_2-scoreDifferential_-6-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:1	home_cali:1.0	home_model:0.342597007751	away_number:1	away_cali:0.0	away_model:0.439704567194	end_number:1	end_cali:0.0	end_model:0.217698425055	kld:1.07120042262	mae:0.438268661499
Bin:period_3-scoreDifferential_-3-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:17508	home_cali:0.27661640393	home_model:0.36224038499	away_number:17508	away_cali:0.386509024446	away_model:0.353195079809	end_number:17508	end_cali:0.336189170665	end_model:0.284564535045	kld:0.0162883970003	mae:0.0568541871056
Bin:period_2-scoreDifferential_-6-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:54	home_cali:0.0	home_model:0.399453849152	away_number:54	away_cali:1.0	away_model:0.409524771902	end_number:54	end_cali:0.0	end_model:0.191021376738	kld:0.89275788007	mae:0.393650151329
Bin:period_1-scoreDifferential_3-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:1750	home_cali:0.441714285714	home_model:0.458663727011	away_number:1750	away_cali:0.488571428571	away_model:0.386671372414	end_number:1750	end_cali:0.0697142857143	end_model:0.154664900967	kld:0.0420974402033	mae:0.0679333709024
Bin:period_2-scoreDifferential_2-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:10614	home_cali:0.447145279819	home_model:0.420707777266	away_number:10614	away_cali:0.52063312606	away_model:0.381286997177	end_number:10614	end_cali:0.032221594121	end_model:0.198005225593	kld:0.130921661428	mae:0.110522420969
Bin:period_1-scoreDifferential_-3-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:1244	home_cali:0.388263665595	home_model:0.457890047978	away_number:1244	away_cali:0.54421221865	away_model:0.387615049652	end_number:1244	end_cali:0.0675241157556	end_model:0.154494901365	kld:0.064735629197	mae:0.10439811233
Bin:period_2-scoreDifferential_6-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:141	home_cali:0.148936170213	home_model:0.417097539978	away_number:141	away_cali:0.659574468085	away_model:0.368777830339	end_number:141	end_cali:0.191489361702	end_model:0.214124627147	kld:0.208707788555	mae:0.193864424319
